time,CAN_ID,CAN_byte[0],CAN_byte[1],CAN_byte[2],CAN_byte[3],CAN_byte[4],CAN_byte[5],CAN_byte[6],CAN_byte[7],RPM,Gear,BatteryVoltage,OilPressure,Speed,TPS,SteeringAngle,ECU_GForceLat,Lambda,MAP,FuelPressure,BrakePressure,EngineTemp,OilTemp,AirTemp,RadOutTemp,GPSlatHW,GPSlatLW,GPSlongHW,GPSlongLW,PneuDianteiroInner,PneuDianteiroCenter,PneuDianteiroOuter,PneuTraseiroInner,PneuTraseiroCenter,PneuTraseiroOuter
86575,1010,4,2,1,1,8,6,6,2,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86606,1002,7,3,5,3,3,9,4,5,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86637,1004,1,8,6,7,9,4,8,1,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86668,1007,1,6,1,2,7,9,7,8,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86699,1006,1,5,2,8,7,7,6,7,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86730,1002,4,5,5,9,7,4,2,5,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86761,1007,8,3,6,3,5,2,7,2,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86792,1006,8,3,5,4,8,1,7,7,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86823,1005,8,3,3,8,4,9,7,8,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86854,1010,7,9,9,8,4,1,1,6,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86885,1008,8,1,9,5,7,9,4,4,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86916,1000,5,8,6,9,3,7,6,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86947,1002,1,5,6,2,3,8,6,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86978,1003,5,5,2,8,9,6,2,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87009,1006,1,3,6,7,4,2,2,4,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87040,1005,5,3,1,2,8,8,4,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87071,1006,3,3,5,3,8,5,9,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87102,1005,1,1,9,1,8,1,3,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87133,1002,8,4,5,5,2,7,1,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87164,1005,7,5,7,9,3,7,6,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87195,1010,9,2,3,8,2,3,4,4,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87226,1008,9,8,7,9,8,5,8,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87257,1005,9,7,4,7,8,5,5,6,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87288,1008,9,1,9,4,4,1,2,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87319,1009,4,4,2,3,3,6,7,3,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87350,1004,2,6,4,7,5,9,5,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87382,1003,2,3,3,7,9,8,5,3,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87413,1007,4,1,7,1,6,8,9,5,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87444,1006,5,9,1,9,5,1,7,4,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87475,1009,8,3,9,6,5,8,1,7,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87506,1008,5,2,2,2,6,7,5,6,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87537,1002,5,1,8,3,2,1,7,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87568,1003,4,3,9,5,8,4,8,6,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,230.6,77.6,51.5,102.8,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87599,1008,9,2,6,5,8,4,6,7,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,230.6,77.6,51.5,102.8,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87630,1004,5,1,4,9,1,3,5,4,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,230.6,77.6,51.5,102.8,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87661,1010,3,8,6,6,4,5,2,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87692,1007,1,2,6,8,5,4,4,7,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87723,1008,7,1,8,5,6,5,9,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87754,1005,7,4,5,7,7,2,6,5,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87785,1010,8,7,5,7,4,9,3,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,205.5,128.7,103.3,77.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87816,1005,4,7,4,6,6,2,1,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,205.5,128.7,103.3,77.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87847,1005,5,4,4,6,8,8,8,4,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,205.5,128.7,103.3,77.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87878,1010,5,9,7,3,5,2,1,2,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,128.9,179.5,128.2,25.8,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87909,1005,3,4,7,7,3,1,9,7,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,128.9,179.5,128.2,25.8,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87940,1010,2,2,2,6,2,6,6,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.4,51.8,51.8,154.4,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87971,1000,9,1,6,9,4,3,2,2,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.4,51.8,51.8,154.4,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88002,1010,2,1,2,2,5,2,5,7,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.3,51.4,128.2,128.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88033,1008,6,6,4,8,8,6,8,3,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.3,51.4,128.2,128.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88064,1010,5,8,8,2,7,5,1,1,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,128.8,205.0,179.7,25.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88095,1006,5,1,7,6,4,5,2,8,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,128.8,205.0,179.7,25.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88126,1010,6,9,4,9,3,7,2,9,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88157,1008,9,8,6,5,3,3,3,8,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88188,1001,2,5,5,1,5,9,6,4,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88219,1008,4,6,4,6,1,3,7,6,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88250,1003,5,1,1,2,2,2,9,5,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88281,1009,6,6,3,8,4,2,1,5,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88312,1009,6,7,7,5,4,4,9,7,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88343,1000,4,2,8,4,5,7,1,5,1026.0,2052.0,12.87,0.261,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88374,1006,9,4,2,1,5,4,2,9,1026.0,2052.0,12.87,0.261,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88406,1000,4,7,1,5,6,7,8,8,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88437,1007,3,7,5,1,5,5,1,4,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88468,1005,6,1,4,7,2,1,6,1,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88499,1008,1,3,7,3,4,6,1,3,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88530,1002,9,6,7,1,5,3,5,6,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,2.31,179.3,1.283,12.86,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88561,1002,2,1,7,2,2,3,2,3,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,0.513,179.4,0.515,5.15,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88592,1000,7,6,9,4,1,3,7,2,1798.0,2308.0,2.59,1.794,51.7,128.1,128.9,1.54,0.513,179.4,0.515,5.15,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88623,1001,6,5,4,5,9,7,2,6,1798.0,2308.0,2.59,1.794,154.1,102.9,231.1,0.518,0.513,179.4,0.515,5.15,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88654,1000,3,3,3,8,4,5,3,4,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,0.513,179.4,0.515,5.15,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88685,1002,8,4,4,9,3,1,7,9,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88716,1005,7,5,9,3,2,7,6,8,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88747,1010,3,3,6,5,8,2,9,9,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88778,1007,1,7,4,3,2,1,5,6,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88809,1005,3,1,5,7,1,2,9,4,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88840,1004,2,5,5,3,7,9,8,2,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88871,1000,5,7,9,3,1,7,8,7,1287.0,2307.0,2.63,2.055,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88902,1001,3,8,8,6,5,6,2,6,1287.0,2307.0,2.63,2.055,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88933,1010,6,3,9,8,1,6,3,3,1287.0,2307.0,2.63,2.055,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88964,1000,8,9,1,6,4,6,8,6,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88995,1008,9,9,3,1,5,2,8,2,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89026,1005,6,2,1,4,9,7,3,8,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89057,1008,3,6,4,5,6,7,7,8,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89088,1002,3,8,8,7,9,5,5,6,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.776,205.5,2.309,12.86,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89119,1008,2,4,4,8,4,3,6,4,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.776,205.5,2.309,12.86,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89150,1010,9,9,1,6,6,3,6,5,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.776,205.5,2.309,12.86,231.3,26.2,153.9,154.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89181,1002,6,1,7,9,1,9,7,6,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,1.537,180.1,0.265,17.98,231.3,26.2,153.9,154.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89212,1002,9,4,9,2,5,3,4,3,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.308,230.6,1.283,10.27,231.3,26.2,153.9,154.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89243,1002,9,9,5,1,7,4,7,2,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.313,128.1,1.796,17.94,231.3,26.2,153.9,154.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89274,1010,8,8,1,9,3,7,5,8,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.313,128.1,1.796,17.94,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89305,1004,2,7,7,2,7,3,9,2,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.313,128.1,1.796,17.94,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89336,1009,8,8,5,7,3,1,2,7,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.313,128.1,1.796,17.94,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89367,1002,5,4,2,3,4,1,2,3,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,1.284,51.5,1.025,5.15,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89398,1002,2,7,1,6,4,9,4,4,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.519,26.2,1.033,10.28,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89430,1002,3,4,1,9,6,1,4,2,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89461,1004,4,3,6,1,6,1,8,3,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89492,1003,4,4,3,2,1,1,3,4,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1028.0,770.0,257.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0
89523,1008,5,5,1,5,5,9,8,7,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1028.0,770.0,257.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0
89554,1000,4,6,4,7,7,3,1,7,1030.0,1031.0,17.95,0.263,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1028.0,770.0,257.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0
89585,1003,5,4,5,2,6,9,5,8,1030.0,1031.0,17.95,0.263,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89616,1000,6,7,1,8,3,3,8,9,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89647,1008,3,1,5,1,2,5,1,5,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89678,1009,8,5,5,2,1,3,3,4,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89709,1010,9,9,4,3,7,2,8,3,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,231.3,102.7,179.4,205.1,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89740,1002,2,3,1,4,2,9,7,9,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,231.3,102.7,179.4,205.1,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89771,1010,8,5,6,1,1,7,6,6,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,205.3,153.7,26.3,154.2,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89802,1003,5,5,2,3,8,9,6,7,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,205.3,153.7,26.3,154.2,1285.0,515.0,2057.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0
